"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 00:00","2023","04","01","00:00","1.8","","1.3","","97","","0.1","","12","","14","","","","97.63","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 01:00","2023","04","01","01:00","1.7","","1.2","","97","","0.1","","9","","10","","","","97.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 02:00","2023","04","01","02:00","1.5","","1.0","","96","","4.0","","10","","13","","","","97.56","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 03:00","2023","04","01","03:00","1.2","","0.7","","96","","2.0","","11","","11","","","","97.43","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 04:00","2023","04","01","04:00","1.2","","0.8","","97","","0.1","","9","","10","","","","97.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 05:00","2023","04","01","05:00","1.2","","0.7","","97","","0.1","","10","","12","","","","97.07","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 06:00","2023","04","01","06:00","1.7","","1.2","","96","","0.5","","9","","5","","","","96.91","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 07:00","2023","04","01","07:00","1.9","","1.4","","97","","4.1","","10","","8","","","","96.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 08:00","2023","04","01","08:00","2.4","","2.1","","97","","1.4","","9","","9","","","","96.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 09:00","2023","04","01","09:00","2.9","","2.5","","97","","3.5","","11","","5","","","","96.23","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 10:00","2023","04","01","10:00","2.9","","2.6","","98","","0.4","","9","","6","","","","96.04","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 11:00","2023","04","01","11:00","2.4","","2.1","","98","","0.0","","19","","6","","","","96.12","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 12:00","2023","04","01","12:00","5.4","","5.1","","98","","0.0","","19","","10","","","","96.12","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 13:00","2023","04","01","13:00","9.2","","5.8","","79","","0.0","","24","","17","","","","96.07","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 14:00","2023","04","01","14:00","11.4","","4.3","","61","","0.0","","24","","25","","","","96.11","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 15:00","2023","04","01","15:00","11.0","","0.8","","50","","0.0","","24","","24","","","","96.14","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 16:00","2023","04","01","16:00","12.7","","0.1","","42","","0.0","","25","","25","","","","96.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 17:00","2023","04","01","17:00","12.1","","-0.4","","42","","0.0","","26","","27","","","","96.22","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 18:00","2023","04","01","18:00","11.3","","0.4","","47","","0.0","","27","","18","","","","96.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 19:00","2023","04","01","19:00","10.6","","0.8","","50","","0.0","","31","","18","","","","96.18","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 20:00","2023","04","01","20:00","1.8","","-0.3","","86","","0.0","","33","","24","","","","96.46","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 21:00","2023","04","01","21:00","1.8","","-1.1","","81","","0.0","","32","","20","","","","96.61","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 22:00","2023","04","01","22:00","0.6","","-1.6","","85","","0.0","","32","","22","","","","96.84","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-01 23:00","2023","04","01","23:00","-0.1","","-4.1","","75","","0.0","","33","","21","","","","97.08","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-02 00:00","2023","04","02","00:00","-0.6","","-5.1","","71","","0.0","","34","","25","","","","97.35","","","","-7","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-04-02 01:00","2023","04","02","01:00","-0.9","","-5.8","","70","","0.0","","34","","20","","","","97.59","","","","-6","","NA"
