"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 00:00","2019","09","01","00:00","20.0","","9.7","","52","","","M","11","","8","","","","101.64","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 01:00","2019","09","01","01:00","19.4","","10.3","","56","","","M","12","","8","","","","101.65","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 02:00","2019","09","01","02:00","18.9","","10.7","","59","","","M","13","","7","","","","101.67","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 03:00","2019","09","01","03:00","18.8","","10.7","","60","","","M","11","","10","","","","101.64","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 04:00","2019","09","01","04:00","17.5","","11.0","","66","","","M","15","","10","","","","101.62","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 05:00","2019","09","01","05:00","17.0","","11.3","","69","","","M","15","","12","","","","101.64","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 06:00","2019","09","01","06:00","16.8","","11.4","","71","","","M","15","","9","","","","101.62","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 07:00","2019","09","01","07:00","17.6","","10.7","","64","","","M","10","","12","","","","101.60","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 08:00","2019","09","01","08:00","17.2","","10.9","","66","","","M","9","","10","","","","101.56","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 09:00","2019","09","01","09:00","17.3","","11.6","","69","","","M","8","","12","","","","101.54","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2019-09-01 10:00","2019","09","01","10:00","16.7","","11.4","","71","","","M","11","","14","","","","101.50","","","","","","NA"
