"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 00:00","2021","08","01","00:00","14.8","","13.2","","90","","0.0","","13","","14","","","","98.22","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 01:00","2021","08","01","01:00","15.1","","13.1","","88","","0.0","","15","","10","","","","98.17","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 02:00","2021","08","01","02:00","15.3","","13.5","","89","","0.0","","15","","7","","","","98.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 03:00","2021","08","01","03:00","15.4","","14.0","","92","","0.0","","13","","7","","","","98.10","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 04:00","2021","08","01","04:00","15.0","","14.1","","95","","0.0","","16","","3","","","","98.07","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 05:00","2021","08","01","05:00","15.5","","14.6","","94","","0.0","","18","","7","","","","98.02","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 06:00","2021","08","01","06:00","15.0","","14.4","","96","","0.0","","18","","5","","","","97.98","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 07:00","2021","08","01","07:00","14.2","","13.7","","97","","0.0","","23","","5","","","","97.98","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 08:00","2021","08","01","08:00","14.7","","13.9","","95","","0.0","","27","","4","","","","97.96","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-08-01 09:00","2021","08","01","09:00","15.1","","13.9","","92","","0.0","","24","","9","","","","97.98","","","","","","NA"
