"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 00:00","2020","12","01","00:00","0.3","","-0.1","","97","","1.3","","34","","22","","","","96.94","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 01:00","2020","12","01","01:00","0.0","","-0.3","","98","","0.2","","34","","23","","","","96.93","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 02:00","2020","12","01","02:00","-0.7","","-1.1","","97","","0.6","","34","","26","","","","96.95","","","","-7","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 03:00","2020","12","01","03:00","-1.3","","-1.7","","97","","0.5","","34","","21","","","","96.97","","","","-7","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 04:00","2020","12","01","04:00","-1.8","","-2.3","","96","","0.5","","34","","22","","","","96.97","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 05:00","2020","12","01","05:00","-2.0","","-2.5","","96","","0.2","","34","","21","","","","96.96","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 06:00","2020","12","01","06:00","-2.3","","-2.9","","96","","0.6","","33","","20","","","","96.96","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 07:00","2020","12","01","07:00","-2.5","","-3.0","","96","","0.5","","33","","19","","","","96.93","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 08:00","2020","12","01","08:00","-2.7","","-3.3","","96","","0.2","","34","","18","","","","96.94","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 09:00","2020","12","01","09:00","-2.9","","-3.5","","96","","0.9","","33","","17","","","","96.93","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 10:00","2020","12","01","10:00","-3.0","","-3.6","","96","","0.7","","34","","15","","","","96.90","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 11:00","2020","12","01","11:00","-3.0","","-3.5","","96","","1.2","","33","","15","","","","96.90","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 12:00","2020","12","01","12:00","-3.0","","-3.5","","96","","1.0","","34","","17","","","","96.92","","","","-9","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 13:00","2020","12","01","13:00","-3.0","","-3.5","","96","","0.7","","33","","17","","","","96.90","","","","-9","","NA"
"-79.78","44.23","EGBERT CS","611E001","2020-12-01 14:00","2020","12","01","14:00","-2.7","","-3.3","","96","","0.3","","33","","17","","","","96.90","","","","-8","","NA"
