"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 00:00","2012","06","01","00:00","12.9","","5.6","","61","","","","34","","13","","","M","98.50","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 01:00","2012","06","01","01:00","11.3","","5.3","","67","","","","34","","11","","","M","98.56","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 02:00","2012","06","01","02:00","10.5","","5.7","","72","","","","34","","7","","","M","98.59","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 03:00","2012","06","01","03:00","9.7","","6.0","","78","","","","34","","7","","","M","98.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 04:00","2012","06","01","04:00","9.9","","6.4","","79","","","","30","","4","","","M","98.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 05:00","2012","06","01","05:00","9.7","","6.6","","81","","","","","","0","","","M","98.63","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 06:00","2012","06","01","06:00","9.7","","7.9","","89","","","","11","","6","","","M","98.53","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 07:00","2012","06","01","07:00","11.4","","7.5","","77","","","","10","","19","","","M","98.44","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 08:00","2012","06","01","08:00","10.4","","7.5","","82","","","","11","","20","","","M","98.36","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 09:00","2012","06","01","09:00","9.8","","7.7","","87","","","","12","","17","","","M","98.39","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 10:00","2012","06","01","10:00","9.6","","7.4","","86","","","","11","","19","","","M","98.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 11:00","2012","06","01","11:00","9.5","","7.5","","87","","","","10","","26","","","M","98.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 12:00","2012","06","01","12:00","9.0","","7.5","","90","","","","10","","19","","","M","98.32","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 13:00","2012","06","01","13:00","9.0","","7.5","","90","","","","11","","24","","","M","98.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 14:00","2012","06","01","14:00","9.3","","7.7","","90","","","","10","","26","","","M","98.14","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 15:00","2012","06","01","15:00","9.5","","8.0","","90","","","","11","","33","","","M","98.00","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 16:00","2012","06","01","16:00","9.9","","8.6","","92","","","","10","","33","","","M","97.90","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2012-06-01 17:00","2012","06","01","17:00","10.5","","9.3","","92","","","","10","","32","","","M","97.78","","","","","","NA"
