"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 00:00","2022","03","01","00:00","-7.0","","-12.9","","62","","0.0","","16","","11","","","","99.15","","","","-12","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 01:00","2022","03","01","01:00","-7.4","","-12.7","","66","","0.0","","14","","12","","","","99.15","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 02:00","2022","03","01","02:00","-7.9","","-12.9","","67","","0.0","","12","","16","","","","99.07","","","","-14","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 03:00","2022","03","01","03:00","-7.7","","-12.0","","72","","0.0","","14","","13","","","","99.01","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 04:00","2022","03","01","04:00","-7.9","","-10.4","","83","","0.0","","13","","14","","","","98.90","","","","-14","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 05:00","2022","03","01","05:00","-7.9","","-9.5","","88","","0.1","","12","","12","","","","98.77","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 06:00","2022","03","01","06:00","-7.8","","-9.2","","90","","0.2","","12","","13","","","","98.66","","","","-14","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 07:00","2022","03","01","07:00","-6.5","","-8.0","","89","","0.1","","13","","15","","","","98.53","","","","-12","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 08:00","2022","03","01","08:00","-6.0","","-7.9","","87","","0.0","","13","","14","","","","98.42","","","","-12","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 09:00","2022","03","01","09:00","-5.7","","-7.8","","85","","0.0","","13","","12","","","","98.29","","","","-11","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 10:00","2022","03","01","10:00","-5.3","","-7.4","","85","","0.0","","14","","11","","","","98.18","","","","-10","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 11:00","2022","03","01","11:00","-5.2","","-7.4","","84","","0.0","","13","","8","","","","98.12","","","","-9","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 12:00","2022","03","01","12:00","-5.4","","-7.4","","86","","0.0","","9","","6","","","","98.11","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 13:00","2022","03","01","13:00","-5.4","","-7.4","","85","","0.0","","6","","4","","","","98.10","","","","-7","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 14:00","2022","03","01","14:00","-4.6","","-7.3","","81","","0.0","","10","","6","","","","98.10","","","","-7","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 15:00","2022","03","01","15:00","-3.2","","-6.0","","81","","0.0","","12","","7","","","","98.00","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 16:00","2022","03","01","16:00","-2.2","","-5.9","","76","","0.0","","18","","2","","","","97.97","","","","-3","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 17:00","2022","03","01","17:00","-1.5","","-5.4","","75","","0.0","","7","","4","","","","97.94","","","","-3","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 18:00","2022","03","01","18:00","-0.4","","-4.4","","74","","0.0","","35","","7","","","","97.89","","","","-3","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 19:00","2022","03","01","19:00","0.4","","-4.2","","71","","0.0","","35","","11","","","","97.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 20:00","2022","03","01","20:00","0.8","","-4.1","","70","","0.0","","36","","7","","","","97.88","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 21:00","2022","03","01","21:00","1.7","","-3.5","","68","","0.0","","33","","7","","","","97.95","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 22:00","2022","03","01","22:00","0.9","","-2.8","","76","","0.0","","34","","7","","","","98.04","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-01 23:00","2022","03","01","23:00","0.5","","-2.9","","78","","0.0","","33","","11","","","","98.16","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 00:00","2022","03","02","00:00","-0.7","","-2.8","","85","","0.0","","33","","14","","","","98.29","","","","-5","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 01:00","2022","03","02","01:00","-1.0","","-3.7","","82","","0.0","","31","","14","","","","98.38","","","","-5","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 02:00","2022","03","02","02:00","-2.0","","-4.7","","82","","0.0","","33","","20","","","","98.47","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 03:00","2022","03","02","03:00","-2.4","","-6.0","","76","","0.0","","33","","12","","","","98.55","","","","-7","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 04:00","2022","03","02","04:00","-2.5","","-5.8","","78","","0.0","","32","","11","","","","98.59","","","","-7","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 05:00","2022","03","02","05:00","-3.0","","-5.4","","83","","0.0","","34","","8","","","","98.63","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 06:00","2022","03","02","06:00","-4.3","","-5.7","","90","","0.0","","33","","2","","","","98.67","","","","-5","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 07:00","2022","03","02","07:00","-5.0","","-6.1","","92","","0.0","","13","","2","","","","98.69","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 08:00","2022","03","02","08:00","-5.6","","-6.9","","90","","0.0","","11","","6","","","","98.66","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 09:00","2022","03","02","09:00","-5.1","","-6.6","","90","","0.0","","20","","2","","","","98.67","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 10:00","2022","03","02","10:00","-4.1","","-6.4","","84","","0.0","","28","","5","","","","98.70","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 11:00","2022","03","02","11:00","-4.4","","-6.6","","84","","0.0","","0","","1","","","","98.72","","","","-5","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 12:00","2022","03","02","12:00","-4.1","","-6.5","","83","","0.0","","25","","5","","","","98.69","","","","-6","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-03-02 13:00","2022","03","02","13:00","-3.5","","-6.6","","79","","0.0","","30","","4","","","","98.72","","","","-5","","NA"
