"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 00:00","2018","05","01","00:00","13.0","","-7.8","","23","","0.0","","32","","8","","","","98.79","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 01:00","2018","05","01","01:00","11.0","","-7.1","","27","","0.0","","31","","5","","","","98.76","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 02:00","2018","05","01","02:00","9.1","","-6.5","","33","","0.0","","","","0","","","","98.76","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 03:00","2018","05","01","03:00","7.0","","-4.8","","43","","0.0","","13","","6","","","","98.75","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 04:00","2018","05","01","04:00","5.3","","-3.5","","53","","0.0","","14","","5","","","","98.69","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 05:00","2018","05","01","05:00","5.5","","-3.7","","51","","0.0","","18","","5","","","","98.67","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 06:00","2018","05","01","06:00","5.4","","-3.6","","52","","0.0","","11","","9","","","","98.64","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 07:00","2018","05","01","07:00","5.6","","-3.2","","53","","0.0","","11","","7","","","","98.58","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 08:00","2018","05","01","08:00","5.5","","-3.1","","54","","0.0","","13","","7","","","","98.57","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 09:00","2018","05","01","09:00","5.4","","-2.1","","59","","0.0","","12","","7","","","","98.58","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 10:00","2018","05","01","10:00","8.0","","-1.7","","50","","0.0","","19","","6","","","","98.56","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 11:00","2018","05","01","11:00","10.3","","-2.9","","39","","0.0","","18","","7","","","","98.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 12:00","2018","05","01","12:00","11.3","","-1.7","","40","","0.0","","20","","7","","","","98.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 13:00","2018","05","01","13:00","14.5","","0.7","","39","","0.0","","18","","6","","","","98.59","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 14:00","2018","05","01","14:00","17.9","","2.3","","35","","0.0","","19","","8","","","","98.57","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 15:00","2018","05","01","15:00","22.4","","0.4","","23","","0.0","","23","","16","","","","98.51","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 16:00","2018","05","01","16:00","23.6","","2.6","","25","","0.0","","24","","18","","","","98.47","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 17:00","2018","05","01","17:00","24.8","","2.5","","23","","0.0","","23","","25","","","","98.44","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 18:00","2018","05","01","18:00","25.8","","4.5","","25","","0.0","","24","","22","","","","98.40","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 19:00","2018","05","01","19:00","26.4","","4.3","","24","","0.0","","24","","23","","","","98.36","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 20:00","2018","05","01","20:00","27.5","","4.5","","23","","0.0","","24","","18","","","","98.28","","27","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 21:00","2018","05","01","21:00","27.1","","2.9","","21","","0.0","","25","","19","","","","98.23","","26","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 22:00","2018","05","01","22:00","27.2","","3.0","","21","","0.0","","24","","20","","","","98.22","","26","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-01 23:00","2018","05","01","23:00","25.1","","3.6","","25","","0.0","","22","","22","","","","98.22","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 00:00","2018","05","02","00:00","23.0","","4.0","","29","","0.0","","21","","15","","","","98.26","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 01:00","2018","05","02","01:00","20.4","","4.0","","34","","0.0","","21","","12","","","","98.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 02:00","2018","05","02","02:00","17.6","","4.7","","42","","0.0","","20","","13","","","","98.32","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 03:00","2018","05","02","03:00","17.7","","3.7","","40","","0.0","","21","","12","","","","98.31","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 04:00","2018","05","02","04:00","18.5","","3.9","","38","","0.0","","23","","16","","","","98.33","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 05:00","2018","05","02","05:00","17.8","","4.3","","41","","0.0","","21","","11","","","","98.35","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 06:00","2018","05","02","06:00","18.4","","4.9","","41","","0.0","","19","","6","","","","98.32","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 07:00","2018","05","02","07:00","19.3","","4.8","","38","","0.0","","23","","15","","","","98.31","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 08:00","2018","05","02","08:00","19.9","","4.3","","36","","0.0","","25","","17","","","","98.26","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 09:00","2018","05","02","09:00","19.3","","4.3","","37","","0.0","","23","","20","","","","98.27","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 10:00","2018","05","02","10:00","18.8","","4.3","","38","","0.0","","24","","18","","","","98.27","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 11:00","2018","05","02","11:00","19.4","","5.0","","39","","0.0","","24","","15","","","","98.31","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 12:00","2018","05","02","12:00","20.1","","5.9","","40","","0.0","","23","","17","","","","98.26","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 13:00","2018","05","02","13:00","21.8","","7.0","","38","","0.0","","23","","21","","","","98.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 14:00","2018","05","02","14:00","22.8","","7.8","","38","","0.0","","23","","19","","","","98.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 15:00","2018","05","02","15:00","23.4","","8.1","","38","","0.0","","24","","22","","","","98.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 16:00","2018","05","02","16:00","21.9","","8.4","","42","","0.0","","26","","21","","","","98.28","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 17:00","2018","05","02","17:00","17.4","","12.1","","71","","1.0","","23","","16","","","","98.28","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 18:00","2018","05","02","18:00","17.2","","12.9","","76","","0.6","","21","","15","","","","98.13","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 19:00","2018","05","02","19:00","21.8","","13.1","","58","","0.4","","23","","21","","","","98.12","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 20:00","2018","05","02","20:00","23.6","","10.9","","45","","0.0","","27","","25","","","","98.13","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 21:00","2018","05","02","21:00","24.0","","10.7","","43","","0.0","","29","","17","","","","98.11","","26","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 22:00","2018","05","02","22:00","25.1","","10.8","","41","","0.0","","28","","14","","","","98.14","","27","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-02 23:00","2018","05","02","23:00","20.6","","11.0","","54","","0.0","","35","","15","","","","98.18","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 00:00","2018","05","03","00:00","18.8","","11.8","","64","","0.0","","35","","10","","","","98.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 01:00","2018","05","03","01:00","17.9","","12.0","","68","","0.0","","","","0","","","","98.23","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 02:00","2018","05","03","02:00","16.4","","12.0","","75","","0.0","","11","","7","","","","98.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 03:00","2018","05","03","03:00","16.2","","12.2","","77","","0.0","","9","","7","","","","98.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 04:00","2018","05","03","04:00","15.9","","11.7","","76","","0.0","","19","","9","","","","98.19","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 05:00","2018","05","03","05:00","16.2","","11.5","","74","","0.0","","19","","8","","","","98.17","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 06:00","2018","05","03","06:00","15.4","","11.4","","77","","0.0","","","","0","","","","98.13","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 07:00","2018","05","03","07:00","15.3","","12.3","","82","","2.2","","21","","11","","","","98.21","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 08:00","2018","05","03","08:00","14.5","","12.7","","89","","1.6","","4","","7","","","","98.18","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 09:00","2018","05","03","09:00","14.5","","13.0","","91","","0.2","","13","","6","","","","98.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 10:00","2018","05","03","10:00","14.5","","13.0","","91","","0.7","","13","","7","","","","98.09","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 11:00","2018","05","03","11:00","15.2","","13.7","","91","","0.0","","13","","6","","","","98.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 12:00","2018","05","03","12:00","16.5","","14.9","","90","","0.0","","20","","7","","","","98.18","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 13:00","2018","05","03","13:00","17.8","","14.9","","83","","0.0","","26","","11","","","","98.22","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 14:00","2018","05","03","14:00","15.3","","13.0","","86","","0.0","","35","","14","","","","98.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 15:00","2018","05","03","15:00","14.4","","11.8","","85","","0.0","","33","","8","","","","98.32","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 16:00","2018","05","03","16:00","12.9","","10.7","","86","","0.0","","35","","11","","","","98.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 17:00","2018","05","03","17:00","12.8","","11.3","","91","","0.3","","34","","8","","","","98.36","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 18:00","2018","05","03","18:00","13.0","","11.4","","90","","0.3","","33","","5","","","","98.39","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 19:00","2018","05","03","19:00","12.0","","10.5","","90","","0.0","","34","","14","","","","98.40","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 20:00","2018","05","03","20:00","9.6","","8.3","","92","","0.2","","35","","17","","","","98.45","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 21:00","2018","05","03","21:00","8.7","","7.3","","91","","0.3","","34","","13","","","","98.42","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 22:00","2018","05","03","22:00","10.4","","8.6","","89","","0.0","","22","","3","","","","98.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-03 23:00","2018","05","03","23:00","10.7","","8.9","","89","","0.0","","34","","6","","","","98.43","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2018-05-04 00:00","2018","05","04","00:00","9.6","","7.8","","89","","0.0","","34","","8","","","","98.50","","","","","","NA"
