"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 00:00","2021","06","01","00:00","17.6","","4.3","","41","","0.0","","34","","8","","","","98.77","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 01:00","2021","06","01","01:00","14.8","","7.3","","61","","0.0","","33","","5","","","","98.79","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 02:00","2021","06","01","02:00","13.2","","5.8","","61","","0.0","","30","","4","","","","98.81","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 03:00","2021","06","01","03:00","12.1","","6.6","","69","","0.0","","","","0","","","","98.81","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 04:00","2021","06","01","04:00","11.8","","5.8","","67","","0.0","","26","","2","","","","98.77","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 05:00","2021","06","01","05:00","11.1","","5.9","","70","","0.0","","18","","4","","","","98.77","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 06:00","2021","06","01","06:00","11.3","","6.3","","71","","0.0","","","","0","","","","98.75","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 07:00","2021","06","01","07:00","10.8","","7.3","","79","","0.0","","28","","3","","","","98.74","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 08:00","2021","06","01","08:00","11.5","","6.4","","71","","0.0","","28","","5","","","","98.72","","","","","","NA"
"-79.55","44.48","BARRIE-ORO","6117700","2021-06-01 09:00","2021","06","01","09:00","13.5","","6.0","","61","","0.0","","27","","5","","","","98.74","","","","","","NA"
