"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 00:00","2016","08","01","00:00","20.7","","18.2","","86","","0.0","","32","","5","","","","98.79","","27","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 01:00","2016","08","01","01:00","19.7","","17.6","","88","","0.0","","33","","8","","","","98.79","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 02:00","2016","08","01","02:00","18.9","","17.3","","91","","0.0","","33","","8","","","","98.83","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 03:00","2016","08","01","03:00","18.4","","17.0","","91","","0.0","","33","","5","","","","98.83","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 04:00","2016","08","01","04:00","18.3","","16.7","","90","","0.0","","30","","3","","","","98.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 05:00","2016","08","01","05:00","18.0","","16.6","","92","","0.0","","33","","6","","","","98.83","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 06:00","2016","08","01","06:00","17.9","","16.4","","91","","0.0","","34","","7","","","","98.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 07:00","2016","08","01","07:00","17.7","","16.1","","90","","0.0","","28","","3","","","","98.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 08:00","2016","08","01","08:00","17.4","","15.9","","91","","0.0","","33","","6","","","","98.81","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 09:00","2016","08","01","09:00","17.5","","16.1","","92","","0.0","","36","","8","","","","98.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 10:00","2016","08","01","10:00","17.8","","16.2","","91","","0.0","","32","","8","","","","98.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 11:00","2016","08","01","11:00","17.9","","16.3","","90","","0.0","","35","","6","","","","98.89","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 12:00","2016","08","01","12:00","19.2","","16.7","","86","","0.0","","35","","7","","","","98.91","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 13:00","2016","08","01","13:00","20.6","","17.5","","83","","0.0","","34","","7","","","","98.91","","26","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 14:00","2016","08","01","14:00","23.3","","15.4","","61","","0.0","","5","","6","","","","98.96","","28","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 15:00","2016","08","01","15:00","22.5","","16.7","","70","","0.0","","34","","9","","","","98.97","","28","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 16:00","2016","08","01","16:00","23.2","","16.4","","65","","0.0","","36","","11","","","","98.95","","28","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-08-01 17:00","2016","08","01","17:00","25.8","","12.9","","45","","0.0","","2","","9","","","","98.92","","29","","","","NA"
