"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 00:00","2023","01","01","00:00","2.3","","2.1","","98","","0.0","","33","","12","","","","97.92","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 01:00","2023","01","01","01:00","2.2","","1.9","","98","","0.0","","33","","11","","","","97.94","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 02:00","2023","01","01","02:00","1.6","","0.9","","95","","0.0","","32","","8","","","","98.01","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 03:00","2023","01","01","03:00","1.7","","1.0","","95","","0.0","","31","","5","","","","98.04","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 04:00","2023","01","01","04:00","1.7","","1.1","","96","","0.0","","31","","4","","","","98.06","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 05:00","2023","01","01","05:00","1.7","","1.0","","95","","0.0","","29","","5","","","","98.09","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 06:00","2023","01","01","06:00","1.5","","0.9","","96","","0.0","","27","","4","","","","98.08","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 07:00","2023","01","01","07:00","1.8","","0.9","","94","","0.0","","29","","5","","","","98.09","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 08:00","2023","01","01","08:00","1.5","","0.8","","95","","0.0","","27","","5","","","","98.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 09:00","2023","01","01","09:00","1.5","","0.7","","94","","0.0","","29","","2","","","","98.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 10:00","2023","01","01","10:00","1.4","","0.8","","95","","0.0","","29","","4","","","","98.26","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 11:00","2023","01","01","11:00","1.7","","0.0","","88","","0.0","","29","","6","","","","98.31","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 12:00","2023","01","01","12:00","1.8","","-0.3","","86","","0.0","","28","","9","","","","98.40","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 13:00","2023","01","01","13:00","1.6","","-0.6","","85","","0.0","","31","","4","","","","98.38","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 14:00","2023","01","01","14:00","1.8","","-0.4","","86","","0.0","","29","","3","","","","98.36","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 15:00","2023","01","01","15:00","2.5","","-0.4","","82","","0.0","","24","","2","","","","98.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 16:00","2023","01","01","16:00","2.9","","0.1","","82","","0.0","","18","","5","","","","98.38","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 17:00","2023","01","01","17:00","3.3","","0.4","","81","","0.0","","17","","7","","","","98.30","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 18:00","2023","01","01","18:00","3.0","","0.5","","84","","0.0","","15","","5","","","","98.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-01-01 19:00","2023","01","01","19:00","1.9","","1.0","","94","","0.2","","19","","14","","","","98.28","","","","","","NA"
