"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 00:00","2013","12","01","00:00","-1.0","","-3.4","","84","","","","18","","11","","","","97.58","","","","-5","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 01:00","2013","12","01","01:00","-0.9","","-3.1","","85","","","","20","","9","","","","97.55","","","","-4","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 02:00","2013","12","01","02:00","-0.7","","-3.0","","84","","","","20","","13","","","","97.51","","","","-5","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 03:00","2013","12","01","03:00","-1.8","","-3.7","","87","","","","20","","7","","","","97.51","","","","-4","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 04:00","2013","12","01","04:00","-1.1","","-2.9","","88","","","","21","","7","","","","97.49","","","","-4","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 05:00","2013","12","01","05:00","-0.3","","-2.3","","86","","","","20","","11","","","","97.43","","","","-4","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 06:00","2013","12","01","06:00","0.1","","-1.8","","87","","","","22","","9","","","","97.38","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 07:00","2013","12","01","07:00","0.0","","-1.8","","88","","","","23","","4","","","","97.33","","","","-1","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 08:00","2013","12","01","08:00","0.1","","-1.4","","90","","","","21","","4","","","","97.30","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 09:00","2013","12","01","09:00","0.0","","-1.6","","89","","","","22","","4","","","","97.21","","","","-1","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 10:00","2013","12","01","10:00","-0.3","","-1.6","","91","","","","19","","6","","","","97.16","","","","-2","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 11:00","2013","12","01","11:00","-0.2","","-1.6","","90","","","","14","","4","","","","97.15","","","","-1","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 12:00","2013","12","01","12:00","-0.1","","-1.2","","92","","","","14","","7","","","","97.16","","","","-3","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 13:00","2013","12","01","13:00","0.0","","-0.8","","94","","","","13","","4","","","","97.16","","","","-1","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 14:00","2013","12","01","14:00","0.3","","-0.4","","95","","","","","","0","","","","97.11","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 15:00","2013","12","01","15:00","0.5","","-0.2","","95","","","","","","0","","","","97.13","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 16:00","2013","12","01","16:00","0.5","","0.0","","96","","","","18","","9","","","","97.12","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 17:00","2013","12","01","17:00","0.6","","0.1","","96","","","","22","","6","","","","97.05","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 18:00","2013","12","01","18:00","0.8","","0.3","","96","","","","26","","6","","","","97.00","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 19:00","2013","12","01","19:00","1.1","","0.6","","96","","","","","","0","","","","96.96","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 20:00","2013","12","01","20:00","1.1","","0.6","","96","","","","","","0","","","","96.93","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 21:00","2013","12","01","21:00","0.8","","0.3","","96","","","","19","","4","","","","96.92","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 22:00","2013","12","01","22:00","0.5","","0.1","","97","","","","","","0","","","","96.92","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-01 23:00","2013","12","01","23:00","0.5","","0.1","","97","","","","","","0","","","","96.93","","","","","","NA"
"-80.42","43.65","ELORA RCS","6142286","2013-12-02 00:00","2013","12","02","00:00","0.3","","-0.1","","97","","","","","","0","","","","96.95","","","","","","NA"
