"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 00:00","2016","06","01","00:00","15.4","","6.9","","57","","0.0","","34","","12","","","","98.84","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 01:00","2016","06","01","01:00","13.2","","7.4","","68","","0.0","","33","","7","","","","98.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 02:00","2016","06","01","02:00","11.5","","7.3","","76","","0.0","","34","","8","","","","98.90","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 03:00","2016","06","01","03:00","10.4","","7.6","","83","","0.0","","35","","8","","","","98.95","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 04:00","2016","06","01","04:00","10.2","","7.9","","86","","0.0","","34","","9","","","","99.00","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 05:00","2016","06","01","05:00","9.5","","7.9","","89","","0.0","","36","","4","","","","98.99","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 06:00","2016","06","01","06:00","9.4","","8.0","","91","","0.0","","14","","4","","","","98.96","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 07:00","2016","06","01","07:00","7.9","","6.2","","89","","0.0","","","","0","","","","99.04","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 08:00","2016","06","01","08:00","8.5","","7.3","","92","","0.0","","","","0","","","","99.08","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 09:00","2016","06","01","09:00","8.3","","7.1","","92","","0.0","","9","","7","","","","99.11","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 10:00","2016","06","01","10:00","9.1","","5.9","","80","","0.0","","11","","6","","","","99.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 11:00","2016","06","01","11:00","11.0","","7.1","","77","","0.0","","9","","8","","","","99.14","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 12:00","2016","06","01","12:00","12.8","","6.9","","67","","0.0","","11","","14","","","","99.16","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 13:00","2016","06","01","13:00","14.3","","7.6","","64","","0.0","","12","","15","","","","99.14","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 14:00","2016","06","01","14:00","15.3","","7.9","","61","","0.0","","13","","13","","","","99.07","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 15:00","2016","06","01","15:00","16.5","","8.2","","58","","0.0","","13","","12","","","","98.99","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 16:00","2016","06","01","16:00","18.8","","8.5","","51","","0.0","","12","","10","","","","98.99","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 17:00","2016","06","01","17:00","20.1","","9.4","","50","","0.0","","13","","15","","","","98.92","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 18:00","2016","06","01","18:00","21.2","","8.8","","45","","0.0","","15","","15","","","","98.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 19:00","2016","06","01","19:00","22.8","","8.9","","41","","0.0","","15","","14","","","","98.76","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 20:00","2016","06","01","20:00","22.5","","7.8","","39","","0.0","","15","","16","","","","98.73","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2016-06-01 21:00","2016","06","01","21:00","22.2","","8.4","","41","","0.0","","15","","15","","","","98.70","","","","","","NA"
