"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 00:00","2014","02","01","00:00","-4.9","","-9.0","","73","","0.0","","25","","6","","","","98.82","","","","-8","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 01:00","2014","02","01","01:00","-5.7","","-9.5","","74","","0.0","","23","","7","","","","98.88","","","","-9","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 02:00","2014","02","01","02:00","-6.3","","-9.0","","81","","0.0","","19","","8","","","","98.90","","","","-10","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 03:00","2014","02","01","03:00","-6.2","","-8.7","","82","","0.0","","18","","5","","","","98.91","","","","-9","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 04:00","2014","02","01","04:00","-7.5","","-9.4","","86","","0.0","","18","","4","","","","98.94","","","","-10","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 05:00","2014","02","01","05:00","-8.0","","-9.4","","89","","0.0","","16","","3","","","","98.92","","","","-10","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 06:00","2014","02","01","06:00","-8.5","","-9.9","","90","","0.0","","","M","0","","","","98.95","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 07:00","2014","02","01","07:00","-8.7","","-10.0","","90","","0.0","","","","0","","","","98.96","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 08:00","2014","02","01","08:00","-9.7","","-10.7","","92","","0.0","","16","","5","","","","99.00","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 09:00","2014","02","01","09:00","-8.5","","-9.3","","93","","0.0","","11","","7","","","","98.97","","","","-12","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 10:00","2014","02","01","10:00","-9.5","","-10.4","","93","","0.0","","12","","5","","","","99.00","","","","-12","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 11:00","2014","02","01","11:00","-10.5","","-11.2","","95","","0.0","","17","","6","","","","98.99","","","","-14","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 12:00","2014","02","01","12:00","-8.2","","-8.7","","96","","0.0","","12","","4","","","","98.93","","","","-10","","NA"
"-79.78","44.23","EGBERT CS","611E001","2014-02-01 13:00","2014","02","01","13:00","-8.3","","-9.1","","95","","0.0","","16","","3","","","","98.94","","","","-10","","NA"
