"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 00:00","2022","11","01","00:00","10.7","","10.3","","97","","0.0","","14","","8","","","","98.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 01:00","2022","11","01","01:00","10.6","","10.2","","97","","0.0","","15","","8","","","","98.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 02:00","2022","11","01","02:00","10.3","","10.0","","98","","0.0","","14","","7","","","","98.17","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 03:00","2022","11","01","03:00","10.2","","10.0","","98","","0.0","","13","","4","","","","98.17","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 04:00","2022","11","01","04:00","10.3","","10.0","","98","","0.0","","6","","2","","","","98.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 05:00","2022","11","01","05:00","10.4","","10.1","","98","","0.5","","12","","4","","","","98.19","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 06:00","2022","11","01","06:00","10.5","","10.1","","98","","0.0","","14","","7","","","","98.22","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 07:00","2022","11","01","07:00","10.6","","10.2","","97","","0.0","","","","0","","","","98.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 08:00","2022","11","01","08:00","10.7","","10.3","","97","","0.0","","36","","2","","","","98.26","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 09:00","2022","11","01","09:00","10.7","","10.3","","98","","0.0","","17","","5","","","","98.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 10:00","2022","11","01","10:00","10.8","","10.5","","98","","0.0","","0","","1","","","","98.36","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 11:00","2022","11","01","11:00","10.9","","10.5","","98","","0.0","","18","","2","","","","98.40","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 12:00","2022","11","01","12:00","10.9","","10.6","","98","","0.0","","32","","5","","","","98.51","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 13:00","2022","11","01","13:00","11.2","","11.0","","98","","0.1","","34","","8","","","","98.59","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 14:00","2022","11","01","14:00","11.3","","10.9","","98","","0.0","","33","","10","","","","98.68","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 15:00","2022","11","01","15:00","12.2","","10.5","","90","","0.0","","31","","8","","","","98.71","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 16:00","2022","11","01","16:00","13.7","","10.2","","79","","0.0","","29","","5","","","","98.73","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 17:00","2022","11","01","17:00","15.6","","9.3","","66","","0.0","","32","","6","","","","98.74","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 18:00","2022","11","01","18:00","16.9","","9.2","","60","","0.0","","32","","9","","","","98.72","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 19:00","2022","11","01","19:00","17.6","","9.7","","60","","0.0","","36","","8","","","","98.73","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 20:00","2022","11","01","20:00","17.2","","9.3","","59","","0.0","","34","","10","","","","98.78","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 21:00","2022","11","01","21:00","16.0","","9.8","","67","","0.0","","33","","10","","","","98.87","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 22:00","2022","11","01","22:00","13.3","","10.0","","80","","0.0","","34","","8","","","","98.96","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-01 23:00","2022","11","01","23:00","11.0","","9.7","","92","","0.0","","33","","6","","","","99.08","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 00:00","2022","11","02","00:00","10.4","","9.6","","95","","0.0","","32","","7","","","","99.17","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 01:00","2022","11","02","01:00","9.8","","9.2","","96","","0.0","","31","","4","","","","99.23","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 02:00","2022","11","02","02:00","8.4","","8.0","","97","","0.0","","36","","3","","","","99.26","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 03:00","2022","11","02","03:00","6.6","","6.3","","98","","0.0","","","","0","","","","99.32","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 04:00","2022","11","02","04:00","5.7","","5.4","","98","","0.0","","18","","4","","","","99.36","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 05:00","2022","11","02","05:00","4.8","","4.6","","98","","0.0","","11","","2","","","","99.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 06:00","2022","11","02","06:00","4.4","","4.2","","99","","0.0","","12","","2","","","","99.43","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 07:00","2022","11","02","07:00","3.9","","3.7","","99","","0.0","","10","","4","","","","99.50","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 08:00","2022","11","02","08:00","2.8","","2.6","","99","","0.0","","17","","6","","","","99.55","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 09:00","2022","11","02","09:00","2.7","","2.5","","99","","0.0","","","","0","","","","99.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 10:00","2022","11","02","10:00","2.6","","2.4","","99","","0.0","","10","","3","","","","99.66","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 11:00","2022","11","02","11:00","2.3","","2.1","","99","","0.0","","15","","4","","","","99.69","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 12:00","2022","11","02","12:00","2.0","","1.9","","99","","0.0","","9","","7","","","","99.74","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 13:00","2022","11","02","13:00","3.1","","2.9","","99","","0.0","","12","","8","","","","99.83","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 14:00","2022","11","02","14:00","6.7","","6.6","","99","","0.0","","12","","6","","","","99.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 15:00","2022","11","02","15:00","8.1","","7.9","","98","","0.0","","12","","8","","","","99.87","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 16:00","2022","11","02","16:00","8.8","","7.9","","94","","0.0","","8","","5","","","","99.85","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 17:00","2022","11","02","17:00","12.7","","9.0","","78","","0.0","","13","","7","","","","99.81","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 18:00","2022","11","02","18:00","15.0","","7.9","","63","","0.0","","12","","10","","","","99.72","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 19:00","2022","11","02","19:00","16.4","","7.5","","56","","0.0","","14","","9","","","","99.69","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 20:00","2022","11","02","20:00","16.8","","7.5","","54","","0.0","","12","","11","","","","99.65","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 21:00","2022","11","02","21:00","16.8","","5.8","","48","","0.0","","13","","9","","","","99.65","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 22:00","2022","11","02","22:00","14.3","","6.4","","59","","0.0","","15","","6","","","","99.63","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-02 23:00","2022","11","02","23:00","12.2","","8.1","","76","","0.0","","15","","11","","","","99.64","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 00:00","2022","11","03","00:00","10.5","","7.2","","80","","0.0","","15","","9","","","","99.65","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 01:00","2022","11","03","01:00","8.8","","6.5","","86","","0.0","","14","","7","","","","99.65","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 02:00","2022","11","03","02:00","7.4","","5.9","","90","","0.0","","15","","7","","","","99.65","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 03:00","2022","11","03","03:00","7.4","","6.1","","91","","0.0","","17","","8","","","","99.65","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 04:00","2022","11","03","04:00","6.5","","5.6","","94","","0.0","","17","","6","","","","99.64","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 05:00","2022","11","03","05:00","5.7","","5.4","","98","","0.0","","18","","10","","","","99.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 06:00","2022","11","03","06:00","6.0","","5.8","","98","","0.0","","17","","9","","","","99.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 07:00","2022","11","03","07:00","6.0","","5.8","","99","","0.0","","18","","9","","","","99.57","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 08:00","2022","11","03","08:00","5.6","","5.4","","99","","0.0","","14","","4","","","","99.55","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 09:00","2022","11","03","09:00","5.1","","4.9","","99","","0.0","","13","","5","","","","99.53","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 10:00","2022","11","03","10:00","4.1","","3.9","","99","","0.0","","12","","10","","","","99.55","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 11:00","2022","11","03","11:00","4.0","","3.8","","99","","0.0","","11","","5","","","","99.55","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 12:00","2022","11","03","12:00","3.3","","3.2","","99","","0.0","","14","","7","","","","99.56","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 13:00","2022","11","03","13:00","5.3","","5.1","","99","","0.0","","13","","8","","","","99.56","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 14:00","2022","11","03","14:00","7.9","","7.6","","98","","0.0","","16","","4","","","","99.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 15:00","2022","11","03","15:00","11.7","","9.6","","87","","0.0","","18","","12","","","","99.54","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 16:00","2022","11","03","16:00","14.5","","10.1","","75","","0.0","","21","","10","","","","99.50","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 17:00","2022","11","03","17:00","16.8","","9.5","","62","","0.0","","18","","8","","","","99.40","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 18:00","2022","11","03","18:00","18.2","","6.7","","47","","0.0","","23","","17","","","","99.35","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 19:00","2022","11","03","19:00","17.5","","9.7","","60","","0.0","","18","","12","","","","99.30","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 20:00","2022","11","03","20:00","16.4","","9.2","","62","","0.0","","16","","17","","","","99.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 21:00","2022","11","03","21:00","15.3","","9.3","","67","","0.0","","18","","13","","","","99.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 22:00","2022","11","03","22:00","12.5","","8.7","","78","","0.0","","17","","9","","","","99.23","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-03 23:00","2022","11","03","23:00","10.5","","8.1","","85","","0.0","","17","","6","","","","99.28","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 00:00","2022","11","04","00:00","9.7","","7.7","","87","","0.0","","17","","8","","","","99.26","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 01:00","2022","11","04","01:00","10.3","","8.5","","89","","0.0","","17","","13","","","","99.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 02:00","2022","11","04","02:00","9.9","","8.4","","90","","0.0","","17","","11","","","","99.16","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 03:00","2022","11","04","03:00","9.0","","7.3","","89","","0.0","","18","","10","","","","99.14","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 04:00","2022","11","04","04:00","10.0","","7.2","","82","","0.0","","20","","18","","","","99.10","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 05:00","2022","11","04","05:00","9.4","","6.9","","84","","0.0","","17","","12","","","","99.08","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 06:00","2022","11","04","06:00","8.3","","6.6","","89","","0.0","","15","","11","","","","99.07","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 07:00","2022","11","04","07:00","7.1","","6.4","","96","","0.0","","14","","9","","","","99.02","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 08:00","2022","11","04","08:00","7.6","","7.1","","97","","0.0","","14","","9","","","","99.01","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-11-04 09:00","2022","11","04","09:00","8.0","","7.1","","94","","0.0","","14","","10","","","","98.99","","","","","","NA"
