"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 00:00","2021","02","01","00:00","-9.1","","-15.7","","59","","0.0","","6","","18","","","","99.00","","","","-16","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 01:00","2021","02","01","01:00","-8.8","","-16.2","","55","","0.0","","8","","19","","","","98.99","","","","-16","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 02:00","2021","02","01","02:00","-9.4","","-16.2","","58","","0.0","","8","","16","","","","99.01","","","","-16","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 03:00","2021","02","01","03:00","-10.1","","-16.4","","60","","0.0","","8","","13","","","","99.00","","","","-16","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 04:00","2021","02","01","04:00","-10.6","","-16.5","","62","","0.0","","8","","17","","","","99.00","","","","-18","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 05:00","2021","02","01","05:00","-11.6","","-16.9","","65","","0.0","","7","","18","","","","98.99","","","","-19","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 06:00","2021","02","01","06:00","-12.4","","-17.3","","67","","0.0","","3","","7","","","","99.00","","","","-17","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 07:00","2021","02","01","07:00","-13.5","","-18.0","","69","","0.0","","6","","7","","","","99.02","","","","-18","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 08:00","2021","02","01","08:00","-14.2","","-18.5","","70","","0.0","","1","","6","","","","99.01","","","","-18","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 09:00","2021","02","01","09:00","-15.1","","-18.9","","73","","0.0","","1","","4","","","","99.00","","","","-18","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 10:00","2021","02","01","10:00","-16.7","","-19.4","","79","","0.0","","34","","8","","","","99.00","","","","-22","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 11:00","2021","02","01","11:00","-18.0","","-20.1","","84","","0.0","","34","","7","","","","99.02","","","","-23","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 12:00","2021","02","01","12:00","-19.1","","-21.1","","84","","0.0","","33","","7","","","","99.04","","","","-25","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 13:00","2021","02","01","13:00","-19.0","","-21.0","","84","","0.0","","34","","7","","","","99.06","","","","-24","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 14:00","2021","02","01","14:00","-18.7","","-20.9","","82","","0.0","","33","","6","","","","99.07","","","","-24","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 15:00","2021","02","01","15:00","-15.8","","-19.4","","73","","0.0","","33","","7","","","","99.05","","","","-21","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 16:00","2021","02","01","16:00","-11.9","","-18.2","","60","","0.0","","7","","1","","","","99.02","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 17:00","2021","02","01","17:00","-10.2","","-18.0","","53","","0.0","","3","","10","","","","98.94","","","","-15","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 18:00","2021","02","01","18:00","-9.2","","-17.3","","52","","0.0","","6","","10","","","","98.84","","","","-14","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 19:00","2021","02","01","19:00","-8.2","","-16.6","","51","","0.0","","3","","9","","","","98.77","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 20:00","2021","02","01","20:00","-7.6","","-16.6","","49","","0.0","","35","","11","","","","98.77","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 21:00","2021","02","01","21:00","-7.6","","-16.4","","49","","0.0","","34","","15","","","","98.77","","","","-14","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 22:00","2021","02","01","22:00","-8.2","","-14.3","","61","","0.0","","33","","10","","","","98.80","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-01 23:00","2021","02","01","23:00","-9.1","","-14.3","","66","","0.0","","34","","8","","","","98.81","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 00:00","2021","02","02","00:00","-10.1","","-14.2","","72","","0.0","","34","","5","","","","98.81","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 01:00","2021","02","02","01:00","-10.8","","-14.4","","75","","0.0","","36","","5","","","","98.79","","","","-14","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 02:00","2021","02","02","02:00","-11.7","","-14.6","","79","","0.0","","36","","5","","","","98.79","","","","-15","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 03:00","2021","02","02","03:00","-10.3","","-15.7","","65","","0.0","","3","","8","","","","98.79","","","","-15","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 04:00","2021","02","02","04:00","-11.8","","-16.5","","68","","0.0","","35","","7","","","","98.77","","","","-16","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 05:00","2021","02","02","05:00","-13.9","","-15.9","","85","","0.0","","33","","8","","","","98.75","","","","-19","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 06:00","2021","02","02","06:00","-14.1","","-16.2","","84","","0.0","","35","","9","","","","98.71","","","","-20","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 07:00","2021","02","02","07:00","-13.7","","-16.4","","80","","0.0","","34","","10","","","","98.68","","","","-20","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 08:00","2021","02","02","08:00","-14.0","","-17.1","","77","","0.0","","34","","12","","","","98.64","","","","-21","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 09:00","2021","02","02","09:00","-13.5","","-17.1","","74","","0.0","","34","","13","","","","98.60","","","","-20","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 10:00","2021","02","02","10:00","-12.6","","-16.8","","71","","0.0","","34","","14","","","","98.59","","","","-20","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 11:00","2021","02","02","11:00","-12.5","","-16.4","","72","","0.0","","34","","13","","","","98.60","","","","-19","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 12:00","2021","02","02","12:00","-13.2","","-16.6","","76","","0.0","","34","","11","","","","98.60","","","","-19","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 13:00","2021","02","02","13:00","-13.6","","-16.7","","77","","0.0","","34","","10","","","","98.56","","","","-20","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 14:00","2021","02","02","14:00","-12.2","","-16.1","","73","","0.0","","34","","15","","","","98.49","","","","-19","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 15:00","2021","02","02","15:00","-9.4","","-14.2","","68","","0.0","","35","","17","","","","98.43","","","","-16","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 16:00","2021","02","02","16:00","-6.8","","-12.9","","61","","0.0","","34","","17","","","","98.32","","","","-13","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 17:00","2021","02","02","17:00","-4.8","","-13.3","","51","","0.0","","34","","19","","","","98.23","","","","-11","","NA"
"-79.78","44.23","EGBERT CS","611E001","2021-02-02 18:00","2021","02","02","18:00","-3.5","","-11.1","","56","","0.0","","34","","20","","","","98.14","","","","-10","","NA"
