"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 00:00","2022","01","01","00:00","3.1","","0.3","","82","","0.0","","22","","6","","","","97.95","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 01:00","2022","01","01","01:00","2.8","","-0.1","","81","","0.0","","17","","3","","","","97.91","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 02:00","2022","01","01","02:00","2.0","","-0.3","","85","","0.0","","8","","3","","","","97.81","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 03:00","2022","01","01","03:00","1.9","","0.0","","87","","0.0","","16","","3","","","","97.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 04:00","2022","01","01","04:00","1.4","","1.1","","98","","0.0","","17","","3","","","","97.83","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 05:00","2022","01","01","05:00","1.6","","1.4","","98","","0.0","","18","","2","","","","97.80","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 06:00","2022","01","01","06:00","1.5","","1.3","","99","","0.1","","7","","3","","","","97.71","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 07:00","2022","01","01","07:00","1.5","","1.3","","99","","0.1","","3","","4","","","","97.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 08:00","2022","01","01","08:00","1.5","","1.4","","99","","0.0","","2","","4","","","","97.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 09:00","2022","01","01","09:00","1.5","","1.3","","99","","0.0","","34","","6","","","","97.61","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 10:00","2022","01","01","10:00","1.3","","1.2","","99","","0.0","","33","","6","","","","97.59","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 11:00","2022","01","01","11:00","1.1","","1.0","","99","","0.0","","33","","6","","","","97.57","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 12:00","2022","01","01","12:00","1.1","","1.0","","99","","0.1","","33","","8","","","","97.67","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 13:00","2022","01","01","13:00","1.4","","1.3","","99","","0.0","","34","","9","","","","97.70","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 14:00","2022","01","01","14:00","1.4","","1.3","","99","","0.0","","34","","11","","","","97.76","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 15:00","2022","01","01","15:00","1.3","","1.2","","99","","0.0","","35","","11","","","","97.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 16:00","2022","01","01","16:00","0.9","","0.8","","99","","0.0","","33","","15","","","","97.90","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 17:00","2022","01","01","17:00","0.7","","0.3","","97","","0.0","","34","","12","","","","97.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 18:00","2022","01","01","18:00","0.5","","-0.4","","93","","0.0","","34","","10","","","","97.76","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 19:00","2022","01","01","19:00","0.4","","-1.2","","89","","0.0","","33","","12","","","","97.83","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 20:00","2022","01","01","20:00","0.0","","-2.2","","85","","0.0","","34","","15","","","","97.89","","","","-4","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 21:00","2022","01","01","21:00","-0.3","","-2.4","","86","","0.0","","35","","14","","","","97.89","","","","-5","","NA"
"-79.78","44.23","EGBERT CS","611E001","2022-01-01 22:00","2022","01","01","22:00","-1.0","","-2.9","","87","","0.0","","34","","15","","","","97.90","","","","-6","","NA"
