"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 00:00","2017","05","01","00:00","4.7","","2.8","","88","","0.0","","10","","18","","","","98.44","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 01:00","2017","05","01","01:00","4.6","","2.8","","88","","0.4","","12","","17","","","","98.39","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 02:00","2017","05","01","02:00","4.7","","3.2","","90","","0.2","","13","","21","","","","98.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 03:00","2017","05","01","03:00","4.9","","3.5","","91","","0.0","","11","","4","","","","98.33","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 04:00","2017","05","01","04:00","4.8","","3.6","","92","","0.2","","11","","7","","","","98.27","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 05:00","2017","05","01","05:00","4.9","","3.8","","92","","0.0","","10","","6","","","","98.11","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 06:00","2017","05","01","06:00","4.6","","3.5","","93","","1.0","","10","","11","","","","98.03","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 07:00","2017","05","01","07:00","4.6","","3.6","","93","","1.8","","11","","11","","","","97.93","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 08:00","2017","05","01","08:00","4.6","","3.6","","93","","1.5","","11","","13","","","","97.84","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 09:00","2017","05","01","09:00","4.7","","3.6","","93","","0.0","","12","","9","","","","97.81","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 10:00","2017","05","01","10:00","4.9","","3.8","","93","","0.0","","10","","9","","","","97.74","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 11:00","2017","05","01","11:00","5.0","","4.0","","93","","0.0","","10","","11","","","","97.72","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 12:00","2017","05","01","12:00","5.2","","4.3","","94","","0.0","","11","","10","","","","97.70","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 13:00","2017","05","01","13:00","5.8","","4.9","","94","","0.2","","12","","12","","","","97.67","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 14:00","2017","05","01","14:00","6.7","","5.9","","94","","3.1","","15","","12","","","","97.58","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 15:00","2017","05","01","15:00","8.1","","7.1","","93","","1.7","","14","","14","","","","97.42","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 16:00","2017","05","01","16:00","9.1","","7.9","","93","","2.4","","16","","11","","","","97.38","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 17:00","2017","05","01","17:00","10.0","","8.9","","93","","1.9","","16","","7","","","","97.27","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 18:00","2017","05","01","18:00","11.0","","9.9","","93","","0.2","","22","","6","","","","97.16","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 19:00","2017","05","01","19:00","11.1","","10.0","","93","","1.6","","18","","10","","","","97.14","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 20:00","2017","05","01","20:00","14.3","","12.9","","91","","2.1","","14","","33","","","","96.80","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 21:00","2017","05","01","21:00","14.7","","12.9","","89","","0.3","","17","","18","","","","96.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 22:00","2017","05","01","22:00","14.6","","12.8","","89","","0.0","","15","","25","","","","96.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-01 23:00","2017","05","01","23:00","13.8","","12.2","","90","","0.0","","18","","25","","","","96.64","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-02 00:00","2017","05","02","00:00","13.3","","11.9","","91","","0.0","","19","","20","","","","96.63","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-02 01:00","2017","05","02","01:00","12.4","","11.0","","91","","0.0","","19","","12","","","","96.67","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2017-05-02 02:00","2017","05","02","02:00","13.7","","10.8","","83","","0.0","","21","","14","","","","96.75","","","","","","NA"
