"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 00:00","2022","07","01","00:00","22.2","","14.9","","63","","0.0","","17","","9","","16.1","","99.31","","26","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 01:00","2022","07","01","01:00","21.2","","15.4","","69","","0.0","","21","","5","","16.1","","99.27","","25","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 02:00","2022","07","01","02:00","19.2","","15.1","","77","","0.0","","23","","9","","16.1","","99.28","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 03:00","2022","07","01","03:00","16.7","","14.8","","89","","0.0","","","","0","","16.1","","99.27","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 04:00","2022","07","01","04:00","15.2","","14.5","","96","","0.0","","","M","4","","16.1","","99.23","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 05:00","2022","07","01","05:00","14.4","","13.7","","95","","0.0","","","M","4","","16.1","","99.21","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 06:00","2022","07","01","06:00","15.8","","15.1","","96","","0.0","","17","","8","","16.1","","99.17","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 07:00","2022","07","01","07:00","17.3","","15.5","","89","","0.0","","18","","8","","16.1","","99.07","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 08:00","2022","07","01","08:00","18.0","","15.8","","87","","0.0","","17","","13","","16.1","","98.99","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 09:00","2022","07","01","09:00","18.5","","15.8","","84","","0.0","","19","","15","","16.1","","98.93","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 10:00","2022","07","01","10:00","18.8","","15.7","","82","","0.0","","19","","8","","16.1","","98.94","","","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 11:00","2022","07","01","11:00","20.3","","16.0","","76","","0.0","","21","","11","","16.1","","98.95","","25","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 12:00","2022","07","01","12:00","21.8","","17.2","","75","","0.0","","33","","9","","16.1","","99.01","","27","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 13:00","2022","07","01","13:00","23.2","","15.8","","63","","0.0","","28","","15","","16.1","","99.05","","28","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 14:00","2022","07","01","14:00","23.9","","16.3","","62","","0.0","","","M","4","","16.1","","98.94","","29","","","","NA"
"-78.36","44.23","PETERBOROUGH A","6166415","2022-07-01 15:00","2022","07","01","15:00","24.2","","16.6","","62","","0.0","","29","","9","","16.1","","99.04","","29","","","","NA"
