"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 00:00","2015","08","01","00:00","25.4","","18.3","","65","","0.0","","23","","6","","","","99.81","","32","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 01:00","2015","08","01","01:00","24.7","","17.9","","66","","0.0","","21","","9","","","","99.81","","31","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 02:00","2015","08","01","02:00","20.2","","16.0","","77","","0.0","","27","","48","","","","99.88","","25","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 03:00","2015","08","01","03:00","20.1","","18.6","","91","","7.8","","34","","14","","","","100.02","","27","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 04:00","2015","08","01","04:00","19.3","","18.0","","92","","3.4","","12","","4","","","","99.95","","","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 05:00","2015","08","01","05:00","20.0","","18.8","","93","","0.5","","","","0","","","","99.94","","27","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 06:00","2015","08","01","06:00","20.5","","18.2","","87","","0.0","","13","","20","","","","99.91","","27","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 07:00","2015","08","01","07:00","20.8","","17.6","","82","","0.0","","1","","22","","","","99.92","","27","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 08:00","2015","08","01","08:00","20.9","","16.9","","78","","0.0","","2","","24","","","","99.95","","26","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 09:00","2015","08","01","09:00","20.5","","17.0","","80","","0.0","","3","","20","","","","99.99","","26","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 10:00","2015","08","01","10:00","20.2","","17.2","","83","","0.0","","5","","27","","","","100.06","","26","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 11:00","2015","08","01","11:00","21.1","","15.1","","69","","0.0","","4","","35","","","","100.08","","25","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 12:00","2015","08","01","12:00","21.4","","14.4","","64","","0.0","","3","","29","","","","100.13","","25","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 13:00","2015","08","01","13:00","21.9","","14.2","","62","","0.0","","3","","28","","","","100.16","","25","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 14:00","2015","08","01","14:00","22.6","","14.6","","60","","0.0","","2","","26","","","","100.18","","26","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 15:00","2015","08","01","15:00","23.0","","14.2","","58","","0.0","","2","","25","","","","100.19","","26","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 16:00","2015","08","01","16:00","24.1","","13.9","","53","","0.0","","3","","24","","","","100.21","","27","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 17:00","2015","08","01","17:00","25.9","","13.9","","47","","0.0","","33","","22","","","","100.18","","29","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 18:00","2015","08","01","18:00","26.3","","14.5","","48","","0.0","","2","","12","","","","100.11","","30","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 19:00","2015","08","01","19:00","27.7","","14.7","","45","","0.0","","5","","20","","","","100.07","","31","","","","NA"
"-79.22","43.25","PORT WELLER (AUT)","6136699","2015-08-01 20:00","2015","08","01","20:00","23.8","","16.8","","65","","0.0","","22","","6","","","","100.09","","29","","","","NA"
