"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 00:00","2023","05","01","00:00","5.6","","4.6","","94","","0.0","","33","","8","","","","96.44","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 01:00","2023","05","01","01:00","5.2","","4.5","","95","","0.0","","32","","5","","","","96.42","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 02:00","2023","05","01","02:00","5.0","","4.4","","96","","0.0","","31","","4","","","","96.35","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 03:00","2023","05","01","03:00","4.9","","4.3","","96","","0.0","","30","","2","","","","96.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 04:00","2023","05","01","04:00","4.7","","4.2","","97","","0.0","","28","","3","","","","96.22","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 05:00","2023","05","01","05:00","4.5","","4.0","","97","","0.0","","31","","2","","","","96.16","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 06:00","2023","05","01","06:00","4.2","","3.7","","96","","0.0","","28","","4","","","","96.00","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 07:00","2023","05","01","07:00","4.0","","3.5","","97","","0.0","","24","","2","","","","95.88","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 08:00","2023","05","01","08:00","3.9","","3.4","","96","","0.0","","13","","1","","","","95.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 09:00","2023","05","01","09:00","3.8","","3.1","","95","","0.0","","19","","4","","","","95.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 10:00","2023","05","01","10:00","3.5","","2.8","","95","","0.0","","18","","4","","","","95.77","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 11:00","2023","05","01","11:00","4.1","","2.7","","91","","0.0","","23","","9","","","","95.75","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 12:00","2023","05","01","12:00","4.9","","3.0","","88","","0.0","","22","","4","","","","95.71","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 13:00","2023","05","01","13:00","6.7","","4.2","","84","","0.0","","25","","6","","","","95.66","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 14:00","2023","05","01","14:00","7.3","","3.0","","74","","0.0","","25","","10","","","","95.61","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 15:00","2023","05","01","15:00","7.6","","2.3","","69","","0.0","","25","","13","","","","95.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 16:00","2023","05","01","16:00","9.1","","1.8","","60","","0.0","","25","","12","","","","95.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 17:00","2023","05","01","17:00","10.0","","2.2","","58","","0.0","","27","","14","","","","95.60","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 18:00","2023","05","01","18:00","9.1","","0.6","","55","","0.0","","24","","14","","","","95.59","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 19:00","2023","05","01","19:00","8.4","","3.0","","69","","0.0","","21","","17","","","","95.61","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 20:00","2023","05","01","20:00","9.6","","3.0","","63","","0.0","","21","","14","","","","95.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 21:00","2023","05","01","21:00","9.5","","1.1","","56","","0.0","","26","","15","","","","95.66","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 22:00","2023","05","01","22:00","9.1","","0.6","","55","","0.0","","26","","11","","","","95.72","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-01 23:00","2023","05","01","23:00","8.5","","0.5","","57","","0.0","","24","","11","","","","95.74","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 00:00","2023","05","02","00:00","7.4","","2.6","","71","","0.0","","19","","12","","","","95.78","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 01:00","2023","05","02","01:00","6.2","","2.8","","78","","0.0","","19","","15","","","","95.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 02:00","2023","05","02","02:00","5.6","","2.1","","78","","0.0","","17","","10","","","","95.87","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 03:00","2023","05","02","03:00","5.7","","2.7","","81","","0.0","","17","","14","","","","95.83","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 04:00","2023","05","02","04:00","5.3","","2.1","","80","","0.0","","18","","14","","","","95.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 05:00","2023","05","02","05:00","4.9","","2.5","","84","","0.0","","16","","12","","","","95.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 06:00","2023","05","02","06:00","5.2","","2.8","","85","","0.0","","17","","13","","","","95.82","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 07:00","2023","05","02","07:00","4.8","","2.8","","87","","0.0","","15","","9","","","","95.81","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 08:00","2023","05","02","08:00","5.0","","3.4","","89","","0.0","","17","","6","","","","95.84","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 09:00","2023","05","02","09:00","3.8","","1.7","","86","","0.0","","23","","9","","","","95.86","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 10:00","2023","05","02","10:00","2.7","","1.7","","93","","1.8","","","","0","","","","95.92","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 11:00","2023","05","02","11:00","3.0","","1.6","","90","","0.0","","24","","7","","","","95.99","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 12:00","2023","05","02","12:00","2.8","","0.4","","84","","0.0","","21","","13","","","","96.05","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 13:00","2023","05","02","13:00","3.5","","0.6","","81","","0.0","","19","","10","","","","96.08","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 14:00","2023","05","02","14:00","5.0","","1.0","","75","","0.0","","16","","9","","","","96.10","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 15:00","2023","05","02","15:00","5.3","","0.2","","69","","0.0","","20","","7","","","","96.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 16:00","2023","05","02","16:00","6.2","","2.1","","75","","0.0","","15","","7","","","","96.21","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 17:00","2023","05","02","17:00","6.8","","1.4","","68","","0.0","","9","","12","","","","96.24","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 18:00","2023","05","02","18:00","6.7","","1.5","","69","","0.0","","14","","11","","","","96.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 19:00","2023","05","02","19:00","6.7","","1.9","","71","","0.0","","14","","14","","","","96.34","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 20:00","2023","05","02","20:00","5.2","","3.1","","87","","0.4","","20","","12","","","","96.42","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 21:00","2023","05","02","21:00","5.2","","2.6","","83","","0.7","","20","","7","","","","96.47","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 22:00","2023","05","02","22:00","4.3","","2.6","","89","","1.1","","27","","7","","","","96.56","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-02 23:00","2023","05","02","23:00","3.8","","2.7","","93","","0.6","","32","","5","","","","96.62","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 00:00","2023","05","03","00:00","3.0","","1.9","","93","","0.4","","34","","11","","","","96.68","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 01:00","2023","05","03","01:00","2.7","","1.9","","95","","0.1","","33","","7","","","","96.73","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 02:00","2023","05","03","02:00","2.6","","1.7","","93","","0.0","","33","","12","","","","96.78","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 03:00","2023","05","03","03:00","2.4","","1.5","","94","","0.0","","33","","12","","","","96.78","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 04:00","2023","05","03","04:00","2.1","","1.3","","94","","0.0","","34","","15","","","","96.77","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 05:00","2023","05","03","05:00","2.0","","1.3","","95","","0.0","","34","","10","","","","96.76","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 06:00","2023","05","03","06:00","1.9","","1.2","","95","","0.0","","34","","8","","","","96.74","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2023-05-03 07:00","2023","05","03","07:00","2.5","","1.8","","95","","0.0","","35","","10","","","","96.74","","","","","","NA"
